Name,ID,Has Block,Mod,Class
miscutils:itemRodTantalloy61,8743,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongTantalloy61,8744,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingTantalloy61,8745,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewTantalloy61,8746,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorTantalloy61,8747,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearTantalloy61,8748,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotInconel625,8749,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotInconel625,8750,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustInconel625,8751,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyInconel625,8752,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallInconel625,8753,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetInconel625,8754,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateInconel625,8755,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleInconel625,8756,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltInconel625,8757,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodInconel625,8758,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongInconel625,8759,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingInconel625,8760,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewInconel625,8761,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorInconel625,8762,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearInconel625,8763,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotInconel690,8764,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotInconel690,8765,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustInconel690,8766,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyInconel690,8767,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallInconel690,8768,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetInconel690,8769,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateInconel690,8770,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleInconel690,8771,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltInconel690,8772,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodInconel690,8773,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongInconel690,8774,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingInconel690,8775,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewInconel690,8776,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorInconel690,8777,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearInconel690,8778,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotInconel792,8779,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotInconel792,8780,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustInconel792,8781,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyInconel792,8782,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallInconel792,8783,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetInconel792,8784,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateInconel792,8785,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleInconel792,8786,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltInconel792,8787,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodInconel792,8788,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongInconel792,8789,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingInconel792,8790,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewInconel792,8791,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorInconel792,8792,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearInconel792,8793,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemDustEglinSteelBaseCompound,8794,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyEglinSteelBaseCompound,8795,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallEglinSteelBaseCompound,8796,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemIngotEglinSteel,8797,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustEglinSteel,8798,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyEglinSteel,8799,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallEglinSteel,8800,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetEglinSteel,8801,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateEglinSteel,8802,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleEglinSteel,8803,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltEglinSteel,8804,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodEglinSteel,8805,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongEglinSteel,8806,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingEglinSteel,8807,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewEglinSteel,8808,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorEglinSteel,8809,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearEglinSteel,8810,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotMaragingSteel250,8811,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotMaragingSteel250,8812,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustMaragingSteel250,8813,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyMaragingSteel250,8814,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallMaragingSteel250,8815,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetMaragingSteel250,8816,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateMaragingSteel250,8817,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleMaragingSteel250,8818,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltMaragingSteel250,8819,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodMaragingSteel250,8820,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongMaragingSteel250,8821,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingMaragingSteel250,8822,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewMaragingSteel250,8823,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorMaragingSteel250,8824,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearMaragingSteel250,8825,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotMaragingSteel300,8826,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotMaragingSteel300,8827,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustMaragingSteel300,8828,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyMaragingSteel300,8829,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallMaragingSteel300,8830,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetMaragingSteel300,8831,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateMaragingSteel300,8832,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleMaragingSteel300,8833,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltMaragingSteel300,8834,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodMaragingSteel300,8835,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongMaragingSteel300,8836,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingMaragingSteel300,8837,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewMaragingSteel300,8838,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorMaragingSteel300,8839,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearMaragingSteel300,8840,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotMaragingSteel350,8841,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotMaragingSteel350,8842,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustMaragingSteel350,8843,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyMaragingSteel350,8844,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallMaragingSteel350,8845,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetMaragingSteel350,8846,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateMaragingSteel350,8847,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleMaragingSteel350,8848,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltMaragingSteel350,8849,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodMaragingSteel350,8850,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongMaragingSteel350,8851,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingMaragingSteel350,8852,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewMaragingSteel350,8853,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorMaragingSteel350,8854,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearMaragingSteel350,8855,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotStellite,8856,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotStellite,8857,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustStellite,8858,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyStellite,8859,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallStellite,8860,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetStellite,8861,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateStellite,8862,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleStellite,8863,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltStellite,8864,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodStellite,8865,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongStellite,8866,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingStellite,8867,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewStellite,8868,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorStellite,8869,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearStellite,8870,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotTalonite,8871,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustTalonite,8872,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyTalonite,8873,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallTalonite,8874,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetTalonite,8875,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateTalonite,8876,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleTalonite,8877,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltTalonite,8878,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodTalonite,8879,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongTalonite,8880,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingTalonite,8881,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewTalonite,8882,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorTalonite,8883,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearTalonite,8884,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotHastelloyW,8885,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustHastelloyW,8886,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyHastelloyW,8887,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallHastelloyW,8888,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetHastelloyW,8889,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateHastelloyW,8890,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleHastelloyW,8891,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltHastelloyW,8892,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodHastelloyW,8893,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongHastelloyW,8894,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingHastelloyW,8895,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewHastelloyW,8896,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorHastelloyW,8897,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearHastelloyW,8898,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotHastelloyX,8899,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustHastelloyX,8900,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyHastelloyX,8901,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallHastelloyX,8902,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetHastelloyX,8903,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateHastelloyX,8904,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleHastelloyX,8905,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltHastelloyX,8906,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodHastelloyX,8907,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongHastelloyX,8908,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingHastelloyX,8909,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewHastelloyX,8910,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorHastelloyX,8911,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearHastelloyX,8912,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotHastelloyC276,8913,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotHastelloyC276,8914,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustHastelloyC276,8915,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyHastelloyC276,8916,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallHastelloyC276,8917,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetHastelloyC276,8918,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateHastelloyC276,8919,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleHastelloyC276,8920,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltHastelloyC276,8921,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodHastelloyC276,8922,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongHastelloyC276,8923,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingHastelloyC276,8924,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewHastelloyC276,8925,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorHastelloyC276,8926,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearHastelloyC276,8927,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotHastelloyN,8928,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemHotIngotHastelloyN,8929,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngotHot
miscutils:itemDustHastelloyN,8930,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustTinyHastelloyN,8931,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemDustSmallHastelloyN,8932,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
miscutils:itemNuggetHastelloyN,8933,false,miscutils,gtPlusPlus.core.item.base.nugget.BaseItemNugget
miscutils:itemPlateHastelloyN,8934,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlate
miscutils:itemPlateDoubleHastelloyN,8935,false,miscutils,gtPlusPlus.core.item.base.plates.BaseItemPlateDouble
miscutils:itemBoltHastelloyN,8936,false,miscutils,gtPlusPlus.core.item.base.bolts.BaseItemBolt
miscutils:itemRodHastelloyN,8937,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRod
miscutils:itemRodLongHastelloyN,8938,false,miscutils,gtPlusPlus.core.item.base.rods.BaseItemRodLong
miscutils:itemRingHastelloyN,8939,false,miscutils,gtPlusPlus.core.item.base.rings.BaseItemRing
miscutils:itemScrewHastelloyN,8940,false,miscutils,gtPlusPlus.core.item.base.screws.BaseItemScrew
miscutils:itemRotorHastelloyN,8941,false,miscutils,gtPlusPlus.core.item.base.rotors.BaseItemRotor
miscutils:itemGearHastelloyN,8942,false,miscutils,gtPlusPlus.core.item.base.gears.BaseItemGear
miscutils:itemIngotIncoloy020,8943,false,miscutils,gtPlusPlus.core.item.base.ingots.BaseItemIngot
miscutils:itemDustIncoloy020,8944,false,miscutils,gtPlusPlus.core.item.base.dusts.BaseItemDust
