Fluid,Amount,Empty Container,Empty Container Display Name,Empty Container Item,Filled Container,Filled Container Display Name,Filled Container Item
potion.limoncello,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xgt.metaitem.02@32132,Limoncello,gregtech:gt.metaitem.02
potion.mineralwater,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xgt.metaitem.02@32107,Mineral Water,gregtech:gt.metaitem.02
potion.mundane,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@64,Mundane Condensed Potion,minecraft:potion
potion.nightvision,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@8198,Potion of Night Vision,minecraft:potion
potion.nightvision.long,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@8262,Potion of Night Vision,minecraft:potion
potion.nightvision.long.splash,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@16454,Splash Potion of Night Vision,minecraft:potion
potion.nightvision.splash,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@16390,Splash Potion of Night Vision,minecraft:potion
potion.notchesbrew,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xgt.metaitem.02@32130,Notches Brew,gregtech:gt.metaitem.02
potion.piratebrew,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xgt.metaitem.02@32111,Pirate Brew,gregtech:gt.metaitem.02
potion.poison,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@8196,Potion of Poison,minecraft:potion
potion.poison,125,1xgt.metaitem.01@32250,Light Glass Vial Arrow,gregtech:gt.metaitem.01,1xgt.metaitem.01@32251,Light Poison Arrow,gregtech:gt.metaitem.01
potion.poison,125,1xgt.metaitem.01@32200,Empty Glass Arrow Head,gregtech:gt.metaitem.01,1xgt.metaitem.01@32201,Poison Glass Arrow Head,gregtech:gt.metaitem.01
potion.poison,125,1xgt.metaitem.01@32225,Regular Glass Vial Arrow,gregtech:gt.metaitem.01,1xgt.metaitem.01@32226,Regular Poison Arrow,gregtech:gt.metaitem.01
potion.poison.long,125,1xgt.metaitem.01@32250,Light Glass Vial Arrow,gregtech:gt.metaitem.01,1xgt.metaitem.01@32252,Light Poison Arrow,gregtech:gt.metaitem.01
potion.poison.long,125,1xgt.metaitem.01@32200,Empty Glass Arrow Head,gregtech:gt.metaitem.01,1xgt.metaitem.01@32202,Poison Glass Arrow Head,gregtech:gt.metaitem.01
potion.poison.long,125,1xgt.metaitem.01@32225,Regular Glass Vial Arrow,gregtech:gt.metaitem.01,1xgt.metaitem.01@32227,Regular Poison Arrow,gregtech:gt.metaitem.01
potion.poison.long,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@8260,Potion of Poison,minecraft:potion
potion.poison.long.splash,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@16452,Splash Potion of Poison,minecraft:potion
potion.poison.splash,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@16388,Splash Potion of Poison,minecraft:potion
potion.poison.strong,750,1xgt.metaitem.01@32402,Empty Spray Can,gregtech:gt.metaitem.01,1xic2.itemWeedEx@0,Weed-EX,IC2:itemWeedEx
potion.poison.strong,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@8228,Potion of Poison,minecraft:potion
potion.poison.strong,125,1xgt.metaitem.01@32250,Light Glass Vial Arrow,gregtech:gt.metaitem.01,1xgt.metaitem.01@32253,Light Poison Arrow,gregtech:gt.metaitem.01
potion.poison.strong,125,1xgt.metaitem.01@32200,Empty Glass Arrow Head,gregtech:gt.metaitem.01,1xgt.metaitem.01@32203,Poison Glass Arrow Head,gregtech:gt.metaitem.01
potion.poison.strong,125,1xgt.metaitem.01@32225,Regular Glass Vial Arrow,gregtech:gt.metaitem.01,1xgt.metaitem.01@32228,Regular Poison Arrow,gregtech:gt.metaitem.01
potion.poison.strong.splash,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@16420,Splash Potion of Poison,minecraft:potion
potion.potatojuice,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xgt.metaitem.02@32104,Potato Juice,gregtech:gt.metaitem.02
potion.purpledrink,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xgt.metaitem.02@32100,Purple Drink,gregtech:gt.metaitem.02
potion.reedwater,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xgt.metaitem.02@32109,Reed Water,gregtech:gt.metaitem.02
potion.regen,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@8193,Potion of Regeneration,minecraft:potion
potion.regen.long,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@8257,Potion of Regeneration,minecraft:potion
potion.regen.long.splash,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@16449,Splash Potion of Regeneration,minecraft:potion
potion.regen.splash,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@16385,Splash Potion of Regeneration,minecraft:potion
potion.regen.strong,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@8225,Potion of Regeneration,minecraft:potion
potion.regen.strong.splash,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@16417,Splash Potion of Regeneration,minecraft:potion
potion.rum,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xgt.metaitem.02@32110,Rum,gregtech:gt.metaitem.02
potion.saltywater,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xgt.metaitem.02@32108,Salty Water,gregtech:gt.metaitem.02
potion.scotch,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xgt.metaitem.02@32116,Scotch,gregtech:gt.metaitem.02
potion.slowness,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@8202,Potion of Slowness,minecraft:potion
potion.slowness,125,1xgt.metaitem.01@32250,Light Glass Vial Arrow,gregtech:gt.metaitem.01,1xgt.metaitem.01@32254,Light Slowness Arrow,gregtech:gt.metaitem.01
potion.slowness,125,1xgt.metaitem.01@32200,Empty Glass Arrow Head,gregtech:gt.metaitem.01,1xgt.metaitem.01@32204,Slowness Glass Arrow Head,gregtech:gt.metaitem.01
potion.slowness,125,1xgt.metaitem.01@32225,Regular Glass Vial Arrow,gregtech:gt.metaitem.01,1xgt.metaitem.01@32229,Regular Slowness Arrow,gregtech:gt.metaitem.01
potion.slowness.long,125,1xgt.metaitem.01@32225,Regular Glass Vial Arrow,gregtech:gt.metaitem.01,1xgt.metaitem.01@32230,Regular Slowness Arrow,gregtech:gt.metaitem.01
potion.slowness.long,125,1xgt.metaitem.01@32250,Light Glass Vial Arrow,gregtech:gt.metaitem.01,1xgt.metaitem.01@32255,Light Slowness Arrow,gregtech:gt.metaitem.01
potion.slowness.long,125,1xgt.metaitem.01@32200,Empty Glass Arrow Head,gregtech:gt.metaitem.01,1xgt.metaitem.01@32205,Slowness Glass Arrow Head,gregtech:gt.metaitem.01
potion.slowness.long,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@8266,Potion of Slowness,minecraft:potion
potion.slowness.long.splash,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@16458,Splash Potion of Slowness,minecraft:potion
potion.slowness.splash,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@16394,Splash Potion of Slowness,minecraft:potion
potion.speed,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@8194,Potion of Swiftness,minecraft:potion
potion.speed.long,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@8258,Potion of Swiftness,minecraft:potion
potion.speed.long.splash,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@16450,Splash Potion of Swiftness,minecraft:potion
potion.speed.splash,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@16386,Splash Potion of Swiftness,minecraft:potion
potion.speed.strong,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@8226,Potion of Swiftness,minecraft:potion
potion.speed.strong.splash,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@16418,Splash Potion of Swiftness,minecraft:potion
potion.strength,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@8201,Potion of Strength,minecraft:potion
potion.strength.long,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@8265,Potion of Strength,minecraft:potion
potion.strength.long.splash,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@16457,Splash Potion of Strength,minecraft:potion
potion.strength.splash,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@16393,Splash Potion of Strength,minecraft:potion
potion.strength.strong,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@8233,Potion of Strength,minecraft:potion
potion.strength.strong.splash,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@16425,Splash Potion of Strength,minecraft:potion
potion.sweettea,250,1xgt.metaitem.01@32404,Empty Thermos Can,gregtech:gt.metaitem.01,1xgt.metaitem.02@32008,Sweet Tea,gregtech:gt.metaitem.02
potion.tea,250,1xgt.metaitem.01@32404,Empty Thermos Can,gregtech:gt.metaitem.01,1xgt.metaitem.02@32007,Tea,gregtech:gt.metaitem.02
potion.thick,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@32,Thick Condensed Potion,minecraft:potion
potion.vinegar,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xgt.metaitem.02@32103,Vinegar,gregtech:gt.metaitem.02
potion.vodka,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xgt.metaitem.02@32105,Vodka,gregtech:gt.metaitem.02
potion.waterbreathing,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@8205,Potion of Water Breathing,minecraft:potion
potion.waterbreathing.long,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@8269,Potion of Water Breathing,minecraft:potion
potion.waterbreathing.long.splash,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@16461,Splash Potion of Water Breathing,minecraft:potion
potion.waterbreathing.splash,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@16397,Splash Potion of Water Breathing,minecraft:potion
potion.weakness,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@8200,Potion of Weakness,minecraft:potion
potion.weakness,125,1xgt.metaitem.01@32225,Regular Glass Vial Arrow,gregtech:gt.metaitem.01,1xgt.metaitem.01@32231,Regular Weakness Arrow,gregtech:gt.metaitem.01
potion.weakness,125,1xgt.metaitem.01@32250,Light Glass Vial Arrow,gregtech:gt.metaitem.01,1xgt.metaitem.01@32256,Light Weakness Arrow,gregtech:gt.metaitem.01
potion.weakness,125,1xgt.metaitem.01@32200,Empty Glass Arrow Head,gregtech:gt.metaitem.01,1xgt.metaitem.01@32206,Weakness Glass Arrow Head,gregtech:gt.metaitem.01
potion.weakness.long,125,1xgt.metaitem.01@32225,Regular Glass Vial Arrow,gregtech:gt.metaitem.01,1xgt.metaitem.01@32232,Regular Weakness Arrow,gregtech:gt.metaitem.01
potion.weakness.long,125,1xgt.metaitem.01@32250,Light Glass Vial Arrow,gregtech:gt.metaitem.01,1xgt.metaitem.01@32257,Light Weakness Arrow,gregtech:gt.metaitem.01
potion.weakness.long,125,1xgt.metaitem.01@32200,Empty Glass Arrow Head,gregtech:gt.metaitem.01,1xgt.metaitem.01@32207,Weakness Glass Arrow Head,gregtech:gt.metaitem.01
potion.weakness.long,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@8264,Potion of Weakness,minecraft:potion
potion.weakness.long.splash,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@16456,Splash Potion of Weakness,minecraft:potion
potion.weakness.splash,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@16392,Splash Potion of Weakness,minecraft:potion
potion.wheatyhopsjuice,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xgt.metaitem.02@32118,Wheaty Hops Juice,gregtech:gt.metaitem.02
potion.wheatyjuice,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xgt.metaitem.02@32115,Wheaty Juice,gregtech:gt.metaitem.02
potion.wine,250,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xgt.metaitem.02@32102,Wine,gregtech:gt.metaitem.02
protein,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.gendustry.protein.bucket@0,Protein Bucket,gendustry:ProteinBucket
protein,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.gendustry.protein.can@0,Protein Can,gendustry:ProteinCan
radon,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30093,Radon Cell,gregtech:gt.metaitem.01
red.aurum.molten,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.extratic.bucket@5,Molten RedAurum Bucket,ExtraTiC:extra.bucket
refined.glowstone.molten,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.extratic.bucket@2,Molten Refined Glowstone Bucket,ExtraTiC:extra.bucket
resin,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@129,Resin Bucket,BinnieCore:containerBucket
resin,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@129,Resin Capsule,BinnieCore:containerRefractory
resin,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@129,Resin Capsule,BinnieCore:containerCapsule
resin,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@129,Resin Can,BinnieCore:containerCan
resin,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@129,Resin Bottle,BinnieCore:containerGlass
resin,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@129,Resin Cylinder,BinnieCore:containerCylinder
rocket_fuel,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.bucketRocket_fuel@0,Rocket Fuel Bucket,EnderIO:bucketRocket_fuel
rocketfuel,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.bucketRocketFuel@0,Bucket of Rocket Fuel,advancedRocketry:item.bucketRocketFuel
sap,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@128,Sap Bucket,BinnieCore:containerBucket
sap,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@128,Sap Capsule,BinnieCore:containerRefractory
sap,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@128,Sap Capsule,BinnieCore:containerCapsule
sap,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@128,Sap Can,BinnieCore:containerCan
sap,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@128,Sap Bottle,BinnieCore:containerGlass
sap,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@128,Sap Cylinder,BinnieCore:containerCylinder
seedoil,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.for.canSeedOil@0,Seed Oil Can,Forestry:canSeedOil
seedoil,8000,1xitem.capsule.void@0,Empty Void Capsule,MagicBees:capsule.void,1xitem.capsule.void@7,Seed Oil Void Capsule,MagicBees:capsule.void
seedoil,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30713,Seed Oil Cell,gregtech:gt.metaitem.01
seedoil,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.for.refractorySeedOil@0,Seed Oil Capsule,Forestry:refractorySeedOil
seedoil,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.for.bucketSeedOil@0,Seed Oil Bucket,Forestry:bucketSeedOil
seedoil,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.for.waxCapsuleSeedOil@0,Seed Oil Capsule,Forestry:waxCapsuleSeedOil
seedoil,2000,1xitem.capsule.magic@0,Empty Magic Capsule,MagicBees:capsule.magic,1xitem.capsule.magic@7,Seed Oil Magic Capsule,MagicBees:capsule.magic
sewage,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.mfr.bucket.sewage@0,Sewage Bucket,MineFactoryReloaded:bucket.sewage
short.mead,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.for.waxCapsuleShortMead@0,Short Mead Capsule,Forestry:waxCapsuleShortMead
short.mead,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.for.refractoryShortMead@0,Short Mead Capsule,Forestry:refractoryShortMead
short.mead,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.for.canShortMead@0,Short Mead Can,Forestry:canShortMead
short.mead,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.for.bucketShortMead@0,Short Mead Bucket,Forestry:bucketShortMead
short.mead,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.for.beverage@0,Short Mead,Forestry:beverage
signalum.molten,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.tconstruct.bucket@28,Molten Signalum Bucket,TConstruct:buckets
silver.molten,1000,1xitem.iguana.tcon.clayBucketFired@0,Fired Clay Bucket,IguanaTweaksTConstruct:clayBucketFired,1xitem.iguana.tcon.clayBucket@19,Molten Silver Clay Bucket,IguanaTweaksTConstruct:clayBucketsTinkers
silver.molten,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.tconstruct.bucket@19,Molten Silver Bucket,TConstruct:buckets
slime.blue,1000,1xitem.iguana.tcon.clayBucketFired@0,Fired Clay Bucket,IguanaTweaksTConstruct:clayBucketFired,1xitem.iguana.tcon.clayBucket@24,Liquid Slime Clay Bucket,IguanaTweaksTConstruct:clayBucketsTinkers
slime.blue,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.tconstruct.bucket@24,Liquid Slime Bucket,TConstruct:buckets
sludge,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.mfr.bucket.sludge@0,Sludge Bucket,MineFactoryReloaded:bucket.sludge
sodiumpersulfate,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30718,Sodium Persulfate Cell,gregtech:gt.metaitem.01
steam,8000,1xitem.capsule.void@0,Empty Void Capsule,MagicBees:capsule.void,1xitem.capsule.void@17,Steam Void Capsule,MagicBees:capsule.void
steam,2000,1xitem.capsule.magic@0,Empty Magic Capsule,MagicBees:capsule.magic,1xitem.capsule.magic@17,Steam Magic Capsule,MagicBees:capsule.magic
steam,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.railcraft.fluid.steam.bottle@0,Steam Bottle,Railcraft:fluid.steam.bottle
steel.molten,1000,1xitem.iguana.tcon.clayBucketFired@0,Fired Clay Bucket,IguanaTweaksTConstruct:clayBucketFired,1xitem.iguana.tcon.clayBucket@12,Molten Steel Clay Bucket,IguanaTweaksTConstruct:clayBucketsTinkers
steel.molten,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.tconstruct.bucket@12,Molten Steel Bucket,TConstruct:buckets
stone.seared,1000,1xitem.iguana.tcon.clayBucketFired@0,Fired Clay Bucket,IguanaTweaksTConstruct:clayBucketFired,1xitem.iguana.tcon.clayBucket@14,Seared Stone Clay Bucket,IguanaTweaksTConstruct:clayBucketsTinkers
stone.seared,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.tconstruct.bucket@14,Seared Stone Bucket,TConstruct:buckets
sulfuricacid,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30720,Sulfuric Acid Cell,gregtech:gt.metaitem.01
terrasteel.molten,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.extratic.bucket@14,Molten Terrasteel Bucket,ExtraTiC:extra.bucket
tin.molten,1000,1xitem.iguana.tcon.clayBucketFired@0,Fired Clay Bucket,IguanaTweaksTConstruct:clayBucketFired,1xitem.iguana.tcon.clayBucket@3,Molten Tin Clay Bucket,IguanaTweaksTConstruct:clayBucketsTinkers
tin.molten,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.tconstruct.bucket@3,Molten Tin Bucket,TConstruct:buckets
titaniumtetrachloride,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30376,Titaniumtetrachloride Cell,gregtech:gt.metaitem.01
tritium,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30003,Tritium Cell,gregtech:gt.metaitem.01
turpentine,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.containerBucket@131,Turpentine Bucket,BinnieCore:containerBucket
turpentine,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.containerRefractory@131,Turpentine Capsule,BinnieCore:containerRefractory
turpentine,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.containerCapsule@131,Turpentine Capsule,BinnieCore:containerCapsule
turpentine,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.containerCan@131,Turpentine Can,BinnieCore:containerCan
turpentine,1000,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.containerGlass@131,Turpentine Bottle,BinnieCore:containerGlass
turpentine,1000,1xitem.misc@8,Glass Cylinder,Genetics:misc,1xitem.containerCylinder@131,Turpentine Cylinder,BinnieCore:containerCylinder
uuamplifier,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xgt.metaitem.01@30721,UU-Amplifier Cell,gregtech:gt.metaitem.01
voidmetal.molten,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.extratic.bucket@16,Molten Voidmetal Bucket,ExtraTiC:extra.bucket
water,1000,1xitem.for.canEmpty@0,Can,Forestry:canEmpty,1xitem.for.canWater@0,Water Can,Forestry:canWater
water,1000,1xitem.iguana.tcon.clayBucketFired@0,Fired Clay Bucket,IguanaTweaksTConstruct:clayBucketFired,1xitem.iguana.tcon.clayBucket.Water@0,Water Clay Bucket,IguanaTweaksTConstruct:clayBucketWater
water,8000,1xitem.capsule.void@0,Empty Void Capsule,MagicBees:capsule.void,1xitem.capsule.void@1,Water Void Capsule,MagicBees:capsule.void
water,1000,1xic2.itemCellEmpty@0,Empty Cell,IC2:itemCellEmpty,1xic2.itemCellEmpty@1,Water Cell,IC2:itemCellEmpty
water,1000,1xitem.for.refractoryEmpty@0,Refractory Capsule,Forestry:refractoryEmpty,1xitem.for.refractoryWater@0,Water Capsule,Forestry:refractoryWater
water,0,1xitem.glassBottle@0,Glass Bottle,minecraft:glass_bottle,1xitem.potion@0,Water Bottle,minecraft:potion
water,2000,1xitem.capsule.magic@0,Empty Magic Capsule,MagicBees:capsule.magic,1xitem.capsule.magic@1,Water Magic Capsule,MagicBees:capsule.magic
water,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.bucketWater@0,Water Bucket,minecraft:water_bucket
water,1000,1xitem.for.waxCapsule@0,Wax Capsule,Forestry:waxCapsule,1xitem.for.waxCapsuleWater@0,Water Capsule,Forestry:waxCapsuleWater
witchery:brew,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.witchery:bucketbrew@0,item.witchery:bucketbrew.name,witchery:bucketbrew
witchery:fluidspirit,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.witchery:bucketspirit@0,Spirit Bucket,witchery:bucketspirit
witchery:hollowtears,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.witchery:buckethollowtears@0,Hollow Tears Bucket,witchery:buckethollowtears
xpjuice,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.openblocks.filledbucket@0,XP Bucket,OpenBlocks:filledbucket
zinc.molten,1000,1xitem.bucket@0,Bucket,minecraft:bucket,1xitem.extratic.bucket@10,Molten Zinc Bucket,ExtraTiC:extra.bucket
