Ore Name,ItemStack,Item ID,Display Name,Wildcard
stickHSSG,1xgt.metaitem.01@23372,gregtech:gt.metaitem.01,HSS-G Rod,false
stickHSSS,1xgt.metaitem.01@23374,gregtech:gt.metaitem.01,HSS-S Rod,false
stickInfusedAir,1xgt.metaitem.01@23540,gregtech:gt.metaitem.01,Aer Rod,false
stickInfusedEarth,1xgt.metaitem.01@23542,gregtech:gt.metaitem.01,Terra Rod,false
stickInfusedEntropy,1xgt.metaitem.01@23544,gregtech:gt.metaitem.01,Perditio Rod,false
stickInfusedFire,1xgt.metaitem.01@23541,gregtech:gt.metaitem.01,Ignis Rod,false
stickInfusedGold,1xgt.metaitem.01@23323,gregtech:gt.metaitem.01,Infused Gold Rod,false
stickInfusedOrder,1xgt.metaitem.01@23545,gregtech:gt.metaitem.01,Ordo Rod,false
stickInfusedWater,1xgt.metaitem.01@23543,gregtech:gt.metaitem.01,Aqua Rod,false
stickInvar,1xgt.metaitem.01@23302,gregtech:gt.metaitem.01,Invar Rod,false
stickIridium,1xitem.stick@10,libVulpes:libVulpesproductrod,Iridium Rod,false
stickIridium,1xgt.metaitem.01@23084,gregtech:gt.metaitem.01,Iridium Rod,false
stickIron,1xitem.stick@1,libVulpes:libVulpesproductrod,Iron Rod,false
stickIron,1xgt.metaitem.01@23032,gregtech:gt.metaitem.01,Iron Rod,false
stickIron,1xitem.ImmersiveEngineering.material@14,ImmersiveEngineering:material,Iron Rod,false
stickIron,1xitem.stick_iron@0,Magneticraft:item.stick_iron,Iron Stick,false
stickIronMagnetic,1xgt.metaitem.01@23354,gregtech:gt.metaitem.01,Magnetic Iron Rod,false
stickIronWood,1xgt.metaitem.01@23338,gregtech:gt.metaitem.01,Ironwood Rod,false
stickKanthal,1xgt.metaitem.01@23312,gregtech:gt.metaitem.01,Kanthal Rod,false
stickKnightmetal,1xgt.metaitem.01@23362,gregtech:gt.metaitem.01,Knightmetal Rod,false
stickLapis,1xgt.metaitem.01@23526,gregtech:gt.metaitem.01,Lapis Rod,false
stickLazurite,1xgt.metaitem.01@23524,gregtech:gt.metaitem.01,Lazurite Rod,false
stickLead,1xgt.metaitem.01@23089,gregtech:gt.metaitem.01,Lead Rod,false
stickLongAdamantium,1xgt.metaitem.02@22319,gregtech:gt.metaitem.02,Long Adamantium Rod,false
stickLongAluminium,1xgt.metaitem.02@22019,gregtech:gt.metaitem.02,Long Aluminium Rod,false
stickLongAmber,1xgt.metaitem.02@22514,gregtech:gt.metaitem.02,Long Amber Rod,false
stickLongAmericium,1xgt.metaitem.02@22103,gregtech:gt.metaitem.02,Long Americium Rod,false
stickLongAmethyst,1xgt.metaitem.02@22509,gregtech:gt.metaitem.02,Long Amethyst Rod,false
stickLongAnyBronze,1xgt.metaitem.02@22300,gregtech:gt.metaitem.02,Long Bronze Rod,false
stickLongAnyIron,1xgt.metaitem.02@22032,gregtech:gt.metaitem.02,Long Iron Rod,false
stickLongAnyIron,1xgt.metaitem.02@22304,gregtech:gt.metaitem.02,Long Wrought Iron Rod,false
stickLongAnyIron,1xgt.metaitem.02@22307,gregtech:gt.metaitem.02,Long Pig Iron Rod,false
stickLongBeryllium,1xgt.metaitem.02@22008,gregtech:gt.metaitem.02,Long Beryllium Rod,false
stickLongBismuth,1xgt.metaitem.02@22090,gregtech:gt.metaitem.02,Long Bismuth Rod,false
stickLongBismuthBronze,1xgt.metaitem.02@22353,gregtech:gt.metaitem.02,Long Bismuth Bronze Rod,false
stickLongBlackBronze,1xgt.metaitem.02@22352,gregtech:gt.metaitem.02,Long Black Bronze Rod,false
stickLongBlackSteel,1xgt.metaitem.02@22334,gregtech:gt.metaitem.02,Long Black Steel Rod,false
stickLongBlaze,1xgt.metaitem.02@22801,gregtech:gt.metaitem.02,Long Blaze Rod,false
stickLongBlueSteel,1xgt.metaitem.02@22349,gregtech:gt.metaitem.02,Long Blue Steel Rod,false
stickLongBlueTopaz,1xgt.metaitem.02@22513,gregtech:gt.metaitem.02,Long Blue Topaz Rod,false
stickLongBrass,1xgt.metaitem.02@22301,gregtech:gt.metaitem.02,Long Brass Rod,false
stickLongBronze,1xgt.metaitem.02@22300,gregtech:gt.metaitem.02,Long Bronze Rod,false
stickLongCarbon,1xgt.metaitem.02@22010,gregtech:gt.metaitem.02,Long Carbon Rod,false
stickLongCertusQuartz,1xgt.metaitem.02@22516,gregtech:gt.metaitem.02,Long Certus Quartz Rod,false
stickLongChrome,1xgt.metaitem.02@22030,gregtech:gt.metaitem.02,Long Chrome Rod,false
stickLongCobalt,1xgt.metaitem.02@22033,gregtech:gt.metaitem.02,Long Cobalt Rod,false
stickLongCobaltBrass,1xgt.metaitem.02@22343,gregtech:gt.metaitem.02,Long Cobalt Brass Rod,false
stickLongCupronickel,1xgt.metaitem.02@22310,gregtech:gt.metaitem.02,Long Cupronickel Rod,false
stickLongDamascusSteel,1xgt.metaitem.02@22335,gregtech:gt.metaitem.02,Long Damascus Steel Rod,false
stickLongDarkSteel,1xgt.metaitem.02@22364,gregtech:gt.metaitem.02,Long Dark Steel Rod,false
stickLongDiamond,1xgt.metaitem.02@22500,gregtech:gt.metaitem.02,Long Diamond Rod,false
stickLongDuranium,1xgt.metaitem.02@22328,gregtech:gt.metaitem.02,Long Duranium Rod,false
stickLongElectrum,1xgt.metaitem.02@22303,gregtech:gt.metaitem.02,Long Electrum Rod,false
stickLongEmerald,1xgt.metaitem.02@22501,gregtech:gt.metaitem.02,Long Emerald Rod,false
stickLongEpoxid,1xgt.metaitem.02@22470,gregtech:gt.metaitem.02,Long Epoxid Rod,false
stickLongFierySteel,1xgt.metaitem.02@22346,gregtech:gt.metaitem.02,Long Fiery Steel Rod,false
stickLongFirestone,1xgt.metaitem.02@22347,gregtech:gt.metaitem.02,Long Firestone Rod,false
stickLongGarnetRed,1xgt.metaitem.02@22527,gregtech:gt.metaitem.02,Long Red Garnet Rod,false
stickLongGarnetYellow,1xgt.metaitem.02@22528,gregtech:gt.metaitem.02,Long Yellow Garnet Rod,false
stickLongGold,1xgt.metaitem.02@22086,gregtech:gt.metaitem.02,Long Gold Rod,false
stickLongGreenSapphire,1xgt.metaitem.02@22504,gregtech:gt.metaitem.02,Long Green Sapphire Rod,false
stickLongHSSE,1xgt.metaitem.02@22373,gregtech:gt.metaitem.02,Long HSS-E Rod,false
stickLongHSSG,1xgt.metaitem.02@22372,gregtech:gt.metaitem.02,Long HSS-G Rod,false
stickLongHSSS,1xgt.metaitem.02@22374,gregtech:gt.metaitem.02,Long HSS-S Rod,false
stickLongInfusedAir,1xgt.metaitem.02@22540,gregtech:gt.metaitem.02,Long Aer Rod,false
stickLongInfusedEarth,1xgt.metaitem.02@22542,gregtech:gt.metaitem.02,Long Terra Rod,false
stickLongInfusedEntropy,1xgt.metaitem.02@22544,gregtech:gt.metaitem.02,Long Perditio Rod,false
stickLongInfusedFire,1xgt.metaitem.02@22541,gregtech:gt.metaitem.02,Long Ignis Rod,false
stickLongInfusedGold,1xgt.metaitem.02@22323,gregtech:gt.metaitem.02,Long Infused Gold Rod,false
stickLongInfusedOrder,1xgt.metaitem.02@22545,gregtech:gt.metaitem.02,Long Ordo Rod,false
stickLongInfusedWater,1xgt.metaitem.02@22543,gregtech:gt.metaitem.02,Long Aqua Rod,false
stickLongInvar,1xgt.metaitem.02@22302,gregtech:gt.metaitem.02,Long Invar Rod,false
stickLongIridium,1xgt.metaitem.02@22084,gregtech:gt.metaitem.02,Long Iridium Rod,false
stickLongIron,1xgt.metaitem.02@22032,gregtech:gt.metaitem.02,Long Iron Rod,false
stickLongIronMagnetic,1xgt.metaitem.02@22354,gregtech:gt.metaitem.02,Long Magnetic Iron Rod,false
stickLongIronWood,1xgt.metaitem.02@22338,gregtech:gt.metaitem.02,Long Ironwood Rod,false
stickLongKanthal,1xgt.metaitem.02@22312,gregtech:gt.metaitem.02,Long Kanthal Rod,false
stickLongKnightmetal,1xgt.metaitem.02@22362,gregtech:gt.metaitem.02,Long Knightmetal Rod,false
stickLongLead,1xgt.metaitem.02@22089,gregtech:gt.metaitem.02,Long Lead Rod,false
stickLongMagnalium,1xgt.metaitem.02@22313,gregtech:gt.metaitem.02,Long Magnalium Rod,false
stickLongManganese,1xgt.metaitem.02@22031,gregtech:gt.metaitem.02,Long Manganese Rod,false
stickLongMithril,1xgt.metaitem.02@22331,gregtech:gt.metaitem.02,Long Mithril Rod,false
stickLongMolybdenum,1xgt.metaitem.02@22048,gregtech:gt.metaitem.02,Long Molybdenum Rod,false
stickLongNaquadah,1xgt.metaitem.02@22324,gregtech:gt.metaitem.02,Long Naquadah Rod,false
stickLongNaquadahAlloy,1xgt.metaitem.02@22325,gregtech:gt.metaitem.02,Long Naquadah Alloy Rod,false
stickLongNaquadahEnriched,1xgt.metaitem.02@22326,gregtech:gt.metaitem.02,Long Enriched Naquadah Rod,false
stickLongNaquadria,1xgt.metaitem.02@22327,gregtech:gt.metaitem.02,Long Naquadria Rod,false
stickLongNeodymium,1xgt.metaitem.02@22067,gregtech:gt.metaitem.02,Long Neodymium Rod,false
stickLongNeodymiumMagnetic,1xgt.metaitem.02@22356,gregtech:gt.metaitem.02,Long Magnetic Neodymium Rod,false
stickLongNetherQuartz,1xgt.metaitem.02@22522,gregtech:gt.metaitem.02,Long Nether Quartz Rod,false
stickLongNetherStar,1xgt.metaitem.02@22506,gregtech:gt.metaitem.02,Long Nether Star Rod,false
stickLongNeutronium,1xgt.metaitem.02@22129,gregtech:gt.metaitem.02,Long Neutronium Rod,false
stickLongNichrome,1xgt.metaitem.02@22311,gregtech:gt.metaitem.02,Long Nichrome Rod,false
stickLongNickel,1xgt.metaitem.02@22034,gregtech:gt.metaitem.02,Long Nickel Rod,false
stickLongOlivine,1xgt.metaitem.02@22505,gregtech:gt.metaitem.02,Long Olivine Rod,false
stickLongOpal,1xgt.metaitem.02@22510,gregtech:gt.metaitem.02,Long Opal Rod,false
stickLongOsmiridium,1xgt.metaitem.02@22317,gregtech:gt.metaitem.02,Long Osmiridium Rod,false
stickLongOsmium,1xgt.metaitem.02@22083,gregtech:gt.metaitem.02,Long Osmium Rod,false
stickLongPalladium,1xgt.metaitem.02@22052,gregtech:gt.metaitem.02,Long Palladium Rod,false
stickLongPigIron,1xgt.metaitem.02@22307,gregtech:gt.metaitem.02,Long Pig Iron Rod,false
stickLongPlastic,1xgt.metaitem.02@22874,gregtech:gt.metaitem.02,Long Polyethylene Rod,false
stickLongPlatinum,1xgt.metaitem.02@22085,gregtech:gt.metaitem.02,Long Platinum Rod,false
stickLongPlutonium,1xgt.metaitem.02@22100,gregtech:gt.metaitem.02,Long Plutonium 244 Rod,false
stickLongPlutonium241,1xgt.metaitem.02@22101,gregtech:gt.metaitem.02,Long Plutonium 241 Rod,false
stickLongPolycaprolactam,1xgt.metaitem.02@22472,gregtech:gt.metaitem.02,Long Polycaprolactam Rod,false
stickLongPolytetrafluoroethylene,1xgt.metaitem.02@22473,gregtech:gt.metaitem.02,Long Polytetrafluoroethylene Rod,false
stickLongRedSteel,1xgt.metaitem.02@22348,gregtech:gt.metaitem.02,Long Red Steel Rod,false
stickLongRoseGold,1xgt.metaitem.02@22351,gregtech:gt.metaitem.02,Long Rose Gold Rod,false
stickLongRubber,1xgt.metaitem.02@22880,gregtech:gt.metaitem.02,Long Rubber Rod,false
stickLongRuby,1xgt.metaitem.02@22502,gregtech:gt.metaitem.02,Long Ruby Rod,false
stickLongSapphire,1xgt.metaitem.02@22503,gregtech:gt.metaitem.02,Long Sapphire Rod,false
stickLongSilicone,1xgt.metaitem.02@22471,gregtech:gt.metaitem.02,Long Polysiloxane Rod,false
stickLongSilver,1xgt.metaitem.02@22054,gregtech:gt.metaitem.02,Long Silver Rod,false
stickLongStainlessSteel,1xgt.metaitem.02@22306,gregtech:gt.metaitem.02,Long Stainless Steel Rod,false
stickLongSteel,1xgt.metaitem.02@22305,gregtech:gt.metaitem.02,Long Steel Rod,false
stickLongSteelMagnetic,1xgt.metaitem.02@22355,gregtech:gt.metaitem.02,Long Magnetic Steel Rod,false
stickLongSteeleaf,1xgt.metaitem.02@22339,gregtech:gt.metaitem.02,Long Steeleaf Rod,false
stickLongSterlingSilver,1xgt.metaitem.02@22350,gregtech:gt.metaitem.02,Long Sterling Silver Rod,false
stickLongTanzanite,1xgt.metaitem.02@22508,gregtech:gt.metaitem.02,Long Tanzanite Rod,false
stickLongThaumium,1xgt.metaitem.02@22330,gregtech:gt.metaitem.02,Long Thaumium Rod,false
stickLongThorium,1xgt.metaitem.02@22096,gregtech:gt.metaitem.02,Long Thorium Rod,false
stickLongTinAlloy,1xgt.metaitem.02@22363,gregtech:gt.metaitem.02,Long Tin Alloy Rod,false
stickLongTitanium,1xgt.metaitem.02@22028,gregtech:gt.metaitem.02,Long Titanium Rod,false
stickLongTopaz,1xgt.metaitem.02@22507,gregtech:gt.metaitem.02,Long Topaz Rod,false
stickLongTritanium,1xgt.metaitem.02@22329,gregtech:gt.metaitem.02,Long Tritanium Rod,false
stickLongTungsten,1xgt.metaitem.02@22081,gregtech:gt.metaitem.02,Long Tungsten Rod,false
stickLongTungstenCarbide,1xgt.metaitem.02@22370,gregtech:gt.metaitem.02,Long Tungstencarbide Rod,false
stickLongTungstenSteel,1xgt.metaitem.02@22316,gregtech:gt.metaitem.02,Long Tungstensteel Rod,false
stickLongUltimet,1xgt.metaitem.02@22344,gregtech:gt.metaitem.02,Long Ultimet Rod,false
stickLongUranium,1xgt.metaitem.02@22098,gregtech:gt.metaitem.02,Long Uranium 238 Rod,false
stickLongUranium235,1xgt.metaitem.02@22097,gregtech:gt.metaitem.02,Long Uranium 235 Rod,false
stickLongVanadiumSteel,1xgt.metaitem.02@22371,gregtech:gt.metaitem.02,Long Vanadiumsteel Rod,false
stickLongWood,1xgt.metaitem.02@22809,gregtech:gt.metaitem.02,Long Wood Stick,false
stickLongWoodSealed,1xgt.metaitem.02@22889,gregtech:gt.metaitem.02,Long Sealed Wood Stick,false
stickLongWroughtIron,1xgt.metaitem.02@22304,gregtech:gt.metaitem.02,Long Wrought Iron Rod,false
stickMagnalium,1xgt.metaitem.01@23313,gregtech:gt.metaitem.01,Magnalium Rod,false
stickManganese,1xgt.metaitem.01@23031,gregtech:gt.metaitem.01,Manganese Rod,false
stickMithril,1xgt.metaitem.01@23331,gregtech:gt.metaitem.01,Mithril Rod,false
stickMolybdenum,1xgt.metaitem.01@23048,gregtech:gt.metaitem.01,Molybdenum Rod,false
stickNaquadah,1xgt.metaitem.01@23324,gregtech:gt.metaitem.01,Naquadah Rod,false
stickNaquadahAlloy,1xgt.metaitem.01@23325,gregtech:gt.metaitem.01,Naquadah Alloy Rod,false
stickNaquadahEnriched,1xgt.metaitem.01@23326,gregtech:gt.metaitem.01,Enriched Naquadah Rod,false
stickNaquadria,1xgt.metaitem.01@23327,gregtech:gt.metaitem.01,Naquadria Rod,false
stickNeodymium,1xgt.metaitem.01@23067,gregtech:gt.metaitem.01,Neodymium Rod,false
stickNeodymiumMagnetic,1xgt.metaitem.01@23356,gregtech:gt.metaitem.01,Magnetic Neodymium Rod,false
stickNetherQuartz,1xgt.metaitem.01@23522,gregtech:gt.metaitem.01,Nether Quartz Rod,false
stickNetherStar,1xgt.metaitem.01@23506,gregtech:gt.metaitem.01,Nether Star Rod,false
stickNeutronium,1xgt.metaitem.01@23129,gregtech:gt.metaitem.01,Neutronium Rod,false
stickNichrome,1xgt.metaitem.01@23311,gregtech:gt.metaitem.01,Nichrome Rod,false
stickNickel,1xgt.metaitem.01@23034,gregtech:gt.metaitem.01,Nickel Rod,false
stickOlivine,1xgt.metaitem.01@23505,gregtech:gt.metaitem.01,Olivine Rod,false
stickOpal,1xgt.metaitem.01@23510,gregtech:gt.metaitem.01,Opal Rod,false
stickOsmiridium,1xgt.metaitem.01@23317,gregtech:gt.metaitem.01,Osmiridium Rod,false
stickOsmium,1xgt.metaitem.01@23083,gregtech:gt.metaitem.01,Osmium Rod,false
stickPalladium,1xgt.metaitem.01@23052,gregtech:gt.metaitem.01,Palladium Rod,false
stickPigIron,1xgt.metaitem.01@23307,gregtech:gt.metaitem.01,Pig Iron Rod,false
stickPlastic,1xgt.metaitem.01@23874,gregtech:gt.metaitem.01,Polyethylene Rod,false
stickPlatinum,1xgt.metaitem.01@23085,gregtech:gt.metaitem.01,Platinum Rod,false
stickPlutonium,1xgt.metaitem.01@23100,gregtech:gt.metaitem.01,Plutonium 244 Rod,false
stickPlutonium241,1xgt.metaitem.01@23101,gregtech:gt.metaitem.01,Plutonium 241 Rod,false
stickPolycaprolactam,1xgt.metaitem.01@23472,gregtech:gt.metaitem.01,Polycaprolactam Rod,false
stickPolytetrafluoroethylene,1xgt.metaitem.01@23473,gregtech:gt.metaitem.01,Polytetrafluoroethylene Rod,false
stickRedSteel,1xgt.metaitem.01@23348,gregtech:gt.metaitem.01,Red Steel Rod,false
stickRoseGold,1xgt.metaitem.01@23351,gregtech:gt.metaitem.01,Rose Gold Rod,false
stickRubber,1xgt.metaitem.01@23880,gregtech:gt.metaitem.01,Rubber Rod,false
stickRuby,1xgt.metaitem.01@23502,gregtech:gt.metaitem.01,Ruby Rod,false
stickSapphire,1xgt.metaitem.01@23503,gregtech:gt.metaitem.01,Sapphire Rod,false
stickSilicone,1xgt.metaitem.01@23471,gregtech:gt.metaitem.01,Polysiloxane Rod,false
stickSilver,1xgt.metaitem.01@23054,gregtech:gt.metaitem.01,Silver Rod,false
stickSodalite,1xgt.metaitem.01@23525,gregtech:gt.metaitem.01,Sodalite Rod,false
stickSolderingAlloy,1xgt.metaitem.01@23314,gregtech:gt.metaitem.01,Soldering Alloy Rod,false
stickStainlessSteel,1xgt.metaitem.01@23306,gregtech:gt.metaitem.01,Stainless Steel Rod,false
stickSteel,1xitem.stick@6,libVulpes:libVulpesproductrod,Steel Rod,false
stickSteel,1xgt.metaitem.01@23305,gregtech:gt.metaitem.01,Steel Rod,false
stickSteel,1xitem.ImmersiveEngineering.material@15,ImmersiveEngineering:material,Steel Rod,false
stickSteelMagnetic,1xgt.metaitem.01@23355,gregtech:gt.metaitem.01,Magnetic Steel Rod,false
stickSteeleaf,1xgt.metaitem.01@23339,gregtech:gt.metaitem.01,Steeleaf Rod,false
stickSterlingSilver,1xgt.metaitem.01@23350,gregtech:gt.metaitem.01,Sterling Silver Rod,false
stickTanzanite,1xgt.metaitem.01@23508,gregtech:gt.metaitem.01,Tanzanite Rod,false
stickThaumium,1xgt.metaitem.01@23330,gregtech:gt.metaitem.01,Thaumium Rod,false
stickThorium,1xgt.metaitem.01@23096,gregtech:gt.metaitem.01,Thorium Rod,false
stickTin,1xgt.metaitem.01@23057,gregtech:gt.metaitem.01,Tin Rod,false
stickTinAlloy,1xgt.metaitem.01@23363,gregtech:gt.metaitem.01,Tin Alloy Rod,false
stickTitanium,1xitem.stick@7,libVulpes:libVulpesproductrod,Titanium Rod,false
stickTitanium,1xgt.metaitem.01@23028,gregtech:gt.metaitem.01,Titanium Rod,false
stickTitaniumAluminide,1xitem.stick@0,advancedRocketry:advancedRocketryproductrod,Titanium Aluminide Rod,false
stickTitaniumIridium,1xitem.stick@1,advancedRocketry:advancedRocketryproductrod,Titanium Iridium Alloy Rod,false
stickTopaz,1xgt.metaitem.01@23507,gregtech:gt.metaitem.01,Topaz Rod,false
stickTritanium,1xgt.metaitem.01@23329,gregtech:gt.metaitem.01,Tritanium Rod,false
stickTungsten,1xgt.metaitem.01@23081,gregtech:gt.metaitem.01,Tungsten Rod,false
stickTungstenCarbide,1xgt.metaitem.01@23370,gregtech:gt.metaitem.01,Tungstencarbide Rod,false
stickTungstenSteel,1xgt.metaitem.01@23316,gregtech:gt.metaitem.01,Tungstensteel Rod,false
stickUltimet,1xgt.metaitem.01@23344,gregtech:gt.metaitem.01,Ultimet Rod,false
stickUranium,1xgt.metaitem.01@23098,gregtech:gt.metaitem.01,Uranium 238 Rod,false
stickUranium235,1xgt.metaitem.01@23097,gregtech:gt.metaitem.01,Uranium 235 Rod,false
stickVanadiumGallium,1xgt.metaitem.01@23357,gregtech:gt.metaitem.01,Vanadium-Gallium Rod,false
stickVanadiumSteel,1xgt.metaitem.01@23371,gregtech:gt.metaitem.01,Vanadiumsteel Rod,false
stickWood,1xitem.stick@0,minecraft:stick,Stick,false
stickWood,1xtile.bamboo@0,BiomesOPlenty:bamboo,Bamboo,false
stickWood,1xtile.plants@8,BiomesOPlenty:plants,River Cane,false
stickWood,1xitem.grc.bamboo@0,Growthcraft|Bamboo:grc.bamboo,Bamboo,false
stickWoodSealed,1xgt.metaitem.01@23889,gregtech:gt.metaitem.01,Sealed Wood Stick,false
stickWroughtIron,1xgt.metaitem.01@23304,gregtech:gt.metaitem.01,Wrought Iron Rod,false
stone,1xtile.stone@0,minecraft:stone,Stone,false
stone,1xtile.mfr.decorative.stone@0,MineFactoryReloaded:stone,Smooth Blackstone,false
stone,1xtile.mfr.decorative.stone@1,MineFactoryReloaded:stone,Smooth Whitestone,false
stone,1xtile.extrautils:color_stone@0,ExtraUtilities:color_stone,Colored Stone (White Frequency),false
stone,1xtile.extrautils:color_stone@1,ExtraUtilities:color_stone,Colored Stone (Orange Frequency),false
stone,1xtile.extrautils:color_stone@2,ExtraUtilities:color_stone,Colored Stone (Magenta Frequency),false
stone,1xtile.extrautils:color_stone@3,ExtraUtilities:color_stone,Colored Stone (Light Blue Frequency),false
stone,1xtile.extrautils:color_stone@4,ExtraUtilities:color_stone,Colored Stone (Yellow Frequency),false
stone,1xtile.extrautils:color_stone@5,ExtraUtilities:color_stone,Colored Stone (Lime Frequency),false
stone,1xtile.extrautils:color_stone@6,ExtraUtilities:color_stone,Colored Stone (Pink Frequency),false
stone,1xtile.extrautils:color_stone@7,ExtraUtilities:color_stone,Colored Stone (Gray Frequency),false
stone,1xtile.extrautils:color_stone@8,ExtraUtilities:color_stone,Colored Stone (Light Gray Frequency),false
stone,1xtile.extrautils:color_stone@9,ExtraUtilities:color_stone,Colored Stone (Cyan Frequency),false
stone,1xtile.extrautils:color_stone@10,ExtraUtilities:color_stone,Colored Stone (Purple Frequency),false
stone,1xtile.extrautils:color_stone@11,ExtraUtilities:color_stone,Colored Stone (Blue Frequency),false
stone,1xtile.extrautils:color_stone@12,ExtraUtilities:color_stone,Colored Stone (Brown Frequency),false
stone,1xtile.extrautils:color_stone@13,ExtraUtilities:color_stone,Colored Stone (Green Frequency),false
stone,1xtile.extrautils:color_stone@14,ExtraUtilities:color_stone,Colored Stone (Red Frequency),false
stone,1xtile.extrautils:color_stone@15,ExtraUtilities:color_stone,Colored Stone (Black Frequency),false
stoneAndesite,1xtile.stone@0,Botania:stone,Andesite,false
stoneAndesite,1xtile.chisel.andesite@0,chisel:andesite,Andesite,false
stoneAndesite,1xtile.etfuturum.stone@5,etfuturum:stone,Andesite,false
stoneAndesiteBricks,1xtile.stone@8,Botania:stone,Andesite Bricks,false
stoneAndesiteChiseled,1xtile.stone@12,Botania:stone,Chiseled Andesite Brick,false
stoneAndesitePolished,1xtile.stone@4,Botania:stone,Polished Andesite,false
stoneAndesitePolished,1xtile.etfuturum.stone@6,etfuturum:stone,Polished Andesite,false
stoneBasalt,1xtile.stone@1,Botania:stone,Basalt,false
stoneBasalt,1xgt.blockstones@8,gregtech:gt.blockstones,Basalt,false
stoneBasalt,1xgt.blockstones@9,gregtech:gt.blockstones,Basalt Cobblestone,false
stoneBasalt,1xgt.blockstones@10,gregtech:gt.blockstones,Mossy Basalt Cobblestone,false
stoneBasalt,1xgt.blockstones@11,gregtech:gt.blockstones,Basalt Bricks,false
